,MRSA_jail_100,MRSA_jail_195,MRSA_jail_37,MRSA_jail_95,MRSA_jail_536,MRSA_jail_282,MRSA_jail_233,MRSA_jail_46,MRSA_jail_581,MRSA_jail_36,MRSA_jail_539,MRSA_jail_128,MRSA_jail_187,MRSA_jail_132,MRSA_jail_543,MRSA_jail_208,MRSA_jail_262,MRSA_jail_535,MRSA_jail_531,MRSA_jail_30,MRSA_jail_284,MRSA_jail_285,MRSA_jail_43,MRSA_jail_537,MRSA_jail_560,MRSA_jail_89,MRSA_jail_213,MRSA_jail_256,MRSA_jail_281,MRSA_jail_60,MRSA_jail_561,MRSA_jail_201,MRSA_jail_251,MRSA_jail_224,MRSA_jail_107,MRSA_jail_152,MRSA_jail_2,MRSA_jail_147,MRSA_jail_164,MRSA_jail_25,MRSA_jail_196,MRSA_jail_47,MRSA_jail_92,MRSA_jail_179,MRSA_jail_40,MRSA_jail_74,MRSA_jail_559,MRSA_jail_230,MRSA_jail_111,MRSA_jail_190,MRSA_jail_525,MRSA_jail_149,MRSA_jail_163,MRSA_jail_86,MRSA_jail_169,MRSA_jail_520,MRSA_jail_77,MRSA_jail_103,MRSA_jail_136,MRSA_jail_205,MRSA_jail_161,MRSA_jail_109,MRSA_jail_118,MRSA_jail_13,MRSA_jail_211,MRSA_jail_225,MRSA_jail_29,MRSA_jail_10,MRSA_jail_231,MRSA_jail_188,MRSA_jail_254,MRSA_jail_234,MRSA_jail_236,MRSA_jail_518,MRSA_jail_261,MRSA_jail_28,MRSA_jail_24,MRSA_jail_174,MRSA_jail_239,MRSA_jail_112,MRSA_jail_19,MRSA_jail_181,MRSA_jail_274,MRSA_jail_170,MRSA_jail_521,MRSA_jail_160,MRSA_jail_268,MRSA_jail_229,MRSA_jail_58,MRSA_jail_59,MRSA_jail_135,MRSA_jail_16,MRSA_jail_155,MRSA_jail_221,MRSA_jail_150,MRSA_jail_96,MRSA_jail_590,MRSA_jail_114,MRSA_jail_148,MRSA_jail_63,MRSA_jail_1,MRSA_jail_157,MRSA_jail_235,MRSA_jail_241,MRSA_jail_258,MRSA_jail_534,MRSA_jail_247,MRSA_jail_582,MRSA_jail_158,MRSA_jail_528,MRSA_jail_61,MRSA_jail_167,MRSA_jail_200,MRSA_jail_557,MRSA_jail_524,MRSA_jail_5,MRSA_jail_156,MRSA_jail_276,MRSA_jail_172,MRSA_jail_80,MRSA_jail_523,MRSA_jail_193,MRSA_jail_139,MRSA_jail_27,MRSA_jail_55,MRSA_jail_283,MRSA_jail_197,MRSA_jail_26,MRSA_jail_569,MRSA_jail_162,MRSA_jail_227,MRSA_jail_145,MRSA_jail_522,MRSA_jail_587,MRSA_jail_87,MRSA_jail_115,MRSA_jail_240,MRSA_jail_214,MRSA_jail_232,MRSA_jail_575,MRSA_jail_218,MRSA_jail_263,MRSA_jail_130,MRSA_jail_209,MRSA_jail_33,MRSA_jail_84,MRSA_jail_591,MRSA_jail_180,MRSA_jail_66
MRSA_jail_284,14143,14141,14144,14142,14144,14144,14083,14086,14091,13968,13963,14178,14177,14179,14179,14122,14179,14175,14173,14120,14426,14420,14182,14209,14210,6657,6691,6689,6689,6688,6570,6227,7335,268,175,174,174,178,178,178,179,178,178,178,178,178,151,82,7,4,4,1,2,1,1,2,0,0,0,0,1,2,2,1,1,1,1,2,3,2,1,0,0,1,0,0,0,0,2,0,0,1,1,0,0,2,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,2,4,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1
MRSA_jail_285,14140,14136,14139,14137,14139,14140,14078,14083,14086,13966,13959,14173,14174,14176,14173,14117,14174,14169,14167,14114,14420,14421,14182,14204,14204,6655,6687,6685,6687,6684,6566,6223,7330,268,175,174,174,178,178,178,179,178,178,178,178,178,151,82,7,4,4,1,2,1,1,2,0,0,0,0,1,2,2,1,1,1,1,2,3,2,1,0,0,1,0,0,0,0,2,0,0,1,1,0,0,2,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,2,4,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1
MRSA_jail_43,14124,14117,14116,14120,14118,14117,14055,14067,14064,13951,13940,14154,14155,14157,14152,14094,14153,14149,14146,14094,14182,14182,14384,14183,14183,6592,6668,6664,6668,6666,6551,6212,7321,268,175,174,174,178,178,178,179,178,178,178,178,178,150,57,7,4,4,1,2,1,2,2,0,0,0,0,1,2,2,1,1,1,1,2,3,2,1,0,0,1,0,0,0,0,2,0,0,1,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,2,4,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1
MRSA_jail_537,14156,14159,14156,14155,14160,14156,14095,14100,14105,13977,13978,14243,14242,14244,14251,14187,14249,14245,14243,14187,14209,14204,14183,14638,14510,6615,6693,6691,6691,6691,6578,6298,7352,369,226,225,225,191,191,191,192,191,191,191,191,191,216,62,7,4,4,1,2,1,1,3,0,0,0,0,1,3,3,2,2,2,2,3,4,3,2,1,1,2,1,1,1,1,3,1,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,2,4,2,3,0,0,0,0,0,0,0,1,1,1,0,0,0,1
MRSA_jail_560,14156,14156,14157,14155,14158,14156,14095,14099,14105,13977,13974,14243,14243,14244,14249,14187,14245,14242,14243,14187,14210,14204,14183,14510,14700,6615,6693,6691,6691,6691,6576,6299,7354,369,226,225,225,191,191,191,192,191,191,191,191,192,217,62,7,4,4,1,2,1,1,2,0,0,0,0,1,3,3,2,2,2,2,3,4,3,2,1,1,2,1,1,1,1,3,1,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,2,4,2,3,0,0,0,0,1,0,0,1,1,1,0,0,0,1
MRSA_jail_89,6595,6599,6596,6596,6598,6596,6595,6595,6598,6540,6543,6611,6608,6609,6612,6558,6612,6610,6610,6610,6657,6655,6592,6615,6615,13973,13739,13637,13666,13662,7078,6501,6431,267,174,173,173,177,177,177,177,177,177,176,177,176,152,85,6,4,4,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,1,1,1,1,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0
MRSA_jail_213,6672,6676,6673,6673,6675,6673,6626,6626,6629,6618,6621,6688,6685,6686,6689,6635,6689,6687,6687,6641,6691,6687,6668,6693,6693,13739,13988,13748,13777,13770,7110,6575,6520,267,174,173,173,177,177,177,177,177,176,176,177,176,152,60,6,4,4,1,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,2,0,0,2,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,1,1,1,1,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0
MRSA_jail_256,6669,6673,6672,6670,6674,6672,6625,6623,6628,6614,6619,6687,6684,6685,6688,6634,6688,6686,6686,6640,6689,6685,6664,6691,6691,13637,13748,13998,13920,13916,7095,6559,6512,266,173,172,172,176,176,176,176,176,175,175,176,175,151,59,6,4,4,1,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,2,0,0,2,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,1,1,1,1,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0
MRSA_jail_281,6671,6675,6672,6672,6674,6672,6625,6625,6628,6616,6619,6687,6684,6685,6688,6634,6688,6686,6686,6640,6689,6687,6668,6691,6691,13666,13777,13920,13998,13940,7110,6575,6514,266,173,172,172,176,176,176,176,176,175,175,176,175,151,59,6,4,4,1,1,0,0,2,0,1,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,2,0,0,2,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,1,1,1,1,2,2,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0
MRSA_jail_60,6671,6675,6672,6673,6673,6672,6625,6625,6627,6616,6619,6688,6685,6686,6689,6635,6689,6687,6687,6641,6688,6684,6666,6691,6691,13662,13770,13916,13940,14018,7111,6579,6511,266,173,172,172,176,176,176,176,176,175,175,176,175,151,59,6,4,4,1,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,2,0,0,2,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,1,1,1,1,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0
MRSA_jail_561,6560,6566,6561,6559,6563,6561,6551,6553,6557,6462,6462,6573,6571,6572,6577,6536,6576,6575,6573,6565,6570,6566,6551,6578,6576,7078,7110,7095,7110,7111,14377,6549,6515,265,174,173,173,177,177,177,177,177,177,177,178,178,151,58,6,4,4,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,2,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,2
MRSA_jail_201,6231,6231,6234,6233,6235,6233,6190,6187,6190,6139,6142,6274,6272,6273,6273,6221,6273,6273,6271,6229,6227,6223,6212,6298,6299,6501,6575,6559,6575,6579,6549,14188,11773,358,195,194,194,186,186,186,186,186,186,186,186,187,181,69,7,4,4,2,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,2,2,3,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,1,1,2,3,1,1,2,1,0,0,0,0,0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,0,1,1,1,2,0,0,0,0,2,0,0,2,2,0,0,0,0,2
MRSA_jail_251,7311,7311,7315,7313,7315,7313,7271,7266,7271,7231,7234,7336,7334,7335,7336,7283,7335,7336,7334,7291,7335,7330,7321,7352,7354,6431,6520,6512,6514,6511,6515,11773,14172,279,172,171,171,174,174,174,174,174,174,174,174,175,163,55,6,5,4,2,0,0,0,1,0,0,0,0,1,1,1,2,1,1,1,2,3,4,1,1,1,1,1,1,2,2,2,1,1,2,3,2,2,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,1,1,3,2,2,1,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,1,1,0,0,2,1,1,2,0,0,0,0,1,0,0,1,1,0,0,0,1,2
MRSA_jail_224,282,282,282,282,282,282,282,282,424,273,273,330,330,330,330,330,329,330,330,330,268,268,268,369,369,267,267,266,266,266,265,358,279,963,270,270,270,188,188,188,188,188,188,188,188,187,292,71,5,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRSA_jail_107,175,175,175,175,175,175,175,175,249,176,176,186,186,186,186,186,185,186,186,186,175,175,175,226,226,174,174,173,173,173,174,195,172,270,702,652,652,277,277,277,277,277,277,277,277,277,148,59,5,4,4,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,9,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
MRSA_jail_152,174,174,174,174,174,174,174,174,248,175,175,185,185,185,185,185,184,185,185,185,174,174,174,225,225,173,173,172,172,172,173,194,171,270,652,708,676,277,277,277,277,277,277,277,277,277,148,59,5,4,4,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,9,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
MRSA_jail_2,174,174,174,174,174,174,174,174,248,175,175,185,185,185,185,185,184,185,185,185,174,174,174,225,225,173,173,172,172,172,173,194,171,270,652,676,690,277,277,277,277,277,277,277,277,277,148,59,5,4,4,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,9,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
MRSA_jail_147,188,188,188,188,188,188,188,188,188,185,185,199,199,199,199,199,198,199,199,199,178,178,178,191,191,177,177,176,176,176,177,186,174,188,277,277,277,497,488,488,488,488,435,434,434,429,152,58,5,4,4,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
MRSA_jail_164,188,188,188,188,188,188,188,188,188,185,185,199,199,199,199,199,198,199,199,199,178,178,178,191,191,177,177,176,176,176,177,186,174,188,277,277,277,488,501,490,488,488,435,434,434,429,152,58,5,4,4,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
MRSA_jail_25,188,188,188,188,188,188,188,188,188,185,185,199,199,199,199,199,198,199,199,199,178,178,178,191,191,177,177,176,176,176,177,186,174,188,277,277,277,488,490,494,488,488,435,434,434,429,152,58,5,4,4,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
MRSA_jail_196,189,189,189,189,189,189,189,189,189,186,186,200,200,200,200,200,199,200,200,200,179,179,179,192,192,177,177,176,176,176,177,186,174,188,277,277,277,488,488,488,499,488,435,434,434,429,152,58,5,4,4,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
MRSA_jail_47,188,188,188,188,188,188,188,188,188,185,185,199,199,199,199,199,198,199,199,199,178,178,178,191,191,177,177,176,176,176,177,186,174,188,277,277,277,488,488,488,488,493,435,434,434,429,152,58,5,4,4,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
MRSA_jail_92,188,188,188,188,188,188,188,188,188,185,185,199,199,199,199,199,198,199,199,199,178,178,178,191,191,177,176,175,175,175,177,186,174,188,277,277,277,435,435,435,435,435,515,434,434,429,152,58,5,4,4,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
MRSA_jail_179,188,188,188,188,188,188,188,188,188,185,185,199,199,199,199,200,198,199,199,199,178,178,178,191,191,176,176,175,175,175,177,186,174,188,277,277,277,434,434,434,434,434,434,491,459,429,152,58,5,4,4,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
MRSA_jail_40,188,188,188,188,188,188,188,188,188,185,185,199,199,199,199,200,198,199,199,199,178,178,178,191,191,177,177,176,176,176,178,186,174,188,277,277,277,434,434,434,434,434,434,459,488,429,152,58,5,4,4,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0
MRSA_jail_74,188,188,188,188,188,188,188,188,188,185,185,199,199,199,199,199,198,199,199,199,178,178,178,191,192,176,176,175,175,175,178,187,175,187,277,277,277,429,429,429,429,429,429,429,429,501,152,58,5,4,4,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
MRSA_jail_559,155,155,155,155,155,155,155,155,155,153,153,195,195,195,195,195,195,195,195,195,151,151,150,216,217,152,152,151,151,151,151,181,163,292,148,148,148,152,152,152,152,152,152,152,152,152,624,61,5,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MRSA_jail_230,57,57,57,57,57,57,57,57,57,71,71,75,75,75,75,75,75,75,75,75,82,82,57,62,62,85,60,59,59,59,58,69,55,71,59,59,59,58,58,58,58,58,58,58,58,58,61,266,5,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRSA_jail_111,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,7,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,106,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRSA_jail_190,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,63,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRSA_jail_525,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,84,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRSA_jail_149,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRSA_jail_163,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,33,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRSA_jail_86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,53,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRSA_jail_169,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,77,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRSA_jail_520,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRSA_jail_77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRSA_jail_103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,15,15,15,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0
MRSA_jail_136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,86,57,17,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0
