,1009-2016-0-R1VRE,5067-4084-0-GVRE,1810-J012-1-G-TIPmvre,3349-F048-60-R-VRE-TIP,1030-E028-1-O-TIPmvre,1201-6005-0-GVRE,1523-3033-0-GVRE,2427-4042-30-RVRE,3421-E085-30-G-TIPmvre,6773-4106-0-GVRE,6994-4073-120-HVRE,8638-6066-0-GVRE,8805-1121-0-RVRE,5745-3096-0-GVRE,4783-3081-0-RVRE,7763-4119-0-GVRE,6071-3100-0-RVRE,9573-3160-14-RVRE,2565-5010-0-GVRE,1969-E060-1-G-TIPmvre,3238-E079-1-G-TIPmvre,7605-4117-0-HVRE,9378-3164-0-GVRE,3254-F047-14-G-TIPmvre,3982-F070-1-F-TIPmvre,3556-F057-1-G-TIPmvre,3993-E116-14-R-TIPmvre,315-4007-0-GVRE,12-3002-0-RVRE,1157-3026-0-RVRE,358-3009-14-HVRE,5182-3089-0-RVRE,3429-F034-240-G-TIPmvre,3043-J015-1-G-TIPmvre,177-3007-14-RVRE,1784-G009-120-U-VRE-TIP,28-A002-1-G-TIPmvre,1933-L010-1-G-TIPmvre,3302-E081-1-G-TIPmvre,292-F002-1-G-TIPmvre,3485-E103-1-G-TIPmvre,3668-E110-1-G-TIPmvre,2846-4047-0-GVRE,950-3024-0-RVRE,3567-3050-30-R1VRE,6825-3107-0-RVRE,3735-J027-1-R-TIPmvre,3936-E115-1-N-TIPmmrsa,3995-4065-30-GVRE,5087-6042-0-RVRE,3951-2040-0-RVRE,4232-1070-0-R1VRE,3871-E114-1-R-TIPmvre,3444-E095-1-R-TIPmvre,4916-5026-30-GVRE,295-E005-14-R-TIPmvre,2593-3042-14-RVRE,519-1016-0-RVRE,1864-6011-0-RVRE,2849-4048-0-RVRE,4893-2046-0-GVRE,30-1004-14-HVRE,3934-F068-1-R-TIPmvre,1885-F033-1-G-TIPmvre,1798-F029-1-R-TIPmvre,604-4008-14-RVRE,984-F014-1-G-TIPmvre,3640-F062-1-O-TIPmvre,1783-D030-1-R-TIPmvre,2063-K016-1-G-TIPmvre,3252-F045-30-G-TIPmvre,3671-J024-1-R-TIPmvre,3891-A018-1-G-TIPmvre,1565-1035-0-GVRE,501-4010-0-HVRE,9076-6068-0-RVRE,5701-2058-0-GVRE,8517-3146-0-GVRE,1432-E039-1-G-TIPmvre,507-E016-1-F-TIPmvre,508-L001-60-G-TIPmvre,514-E013-14-R-VRE-TIP,681-L003-30-G-TIPmvre,513-E013-14-G-VRE-TIP,682-E013-DC-G-VRE-TIP,3505-F055-14-R-TIPmvre,3901-F066-14-G-TIPmvre,1519-B006-30-G-TIPmvre,3419-D045-14-G-TIPmvre,3471-F053-1-G-TIPmvre,6940-3111-0-RVRE,853-5001-0-RVRE,6842-4101-30-RVRE,3983-J022-240-G-TIPmvre,4477-1075-0-RVRE,1205-6006-0-RVRE,1826-4032-14-R1VRE,187-4002-30-RVRE,1325-4024-0-RVRE,2313-4043-0-RVRE,4785-3083-0-GVRE,1643-4030-14-RVRE,2017-4039-0-R1VRE,2312-4041-14-RVRE,3963-3061-0-GVRE,1739-6010-0-RVRE,7500-6059-14-GVRE,692-2014-0-GVRE,850-2015-0-RVRE,5282-6041-14-GVRE,6241-5036-0-RVRE,2395-5005-30-G2VRE,3687-D049-1-G-TIPmvre,1812-E055-1-R-TIPmvre,3407-E087-14-R-TIPmvre,3470-E088-30-R-TIPmvre,3511-E104-14-G-TIPmvre,1964-B008-1-G-TIPmvre,3828-L019-14-G-TIPmvre,6299-6052-0-GVRE,7209-6060-0-RVRE-EMPTY,8117-4125-0-RVRE,3902-H020-1-G-TIPmvre,1214-J006-60-R-TIPmvre,3220-4053-0-RVRE,1238-K002-240-R-TIPmvre,352-K001-60-G-TIPmvre,3366-F050-14-G-VRE-TIP,3367-F050-14-R-VRE-TIP,3447-F050-30-G-VRE-TIP,4-K003-1-G-TIPmvre,1750-K011-150-G-TIPmvre,19-K005-1-R-TIPmvre,31-K009-1-G-TIPmvre,3954-F065-30-G-TIPmvre,3448-F050-30-R-VRE-TIP,1551-E024-120-R-TIPmvre,579-E017-14-G-TIPmvre,3618-L016-1-R-TIPmvre,1809-F010-300-G-TIPmvre,3338-F021-360-U-TIPmvre,3733-F064-1-R-TIPmvre,3825-C019-1-G-TIPmvre,1957-4037-0-RVRE,3401-5015-0-H1VRE,3339-E083-14-G-VRE-TIP,3535-4051-30-HVRE,3889-4054-60-RVRE,6557-3102-14-GVRE,1726-E049-14-O-TIPmvre,2015-F036-14-G-TIPmvre,2186-5008-0-RVRE,2031-F038-1-G-TIPmvre,3016-E071-14-G-TIPmvre,365-J004-14-G-TIPmvre,289-F001-1-G-TIPmvre,4029-G017-1-G-TIPmvre
187-4002-30-RVRE,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,4,4,21,21,22,21,21,21,21,21,21,21,19,19,18,18,19,14,14,12,12,12,12,12,9,5,3,3,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1325-4024-0-RVRE,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,4,4,21,21,21,23,21,21,21,21,21,21,19,19,18,18,19,14,14,12,12,12,12,12,9,5,3,3,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2313-4043-0-RVRE,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,4,4,21,21,21,21,22,21,21,21,21,21,19,19,18,18,19,14,14,12,12,12,12,12,9,5,3,3,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4785-3083-0-GVRE,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,4,4,21,21,21,21,21,24,21,21,21,21,19,19,18,18,19,14,14,12,12,12,12,12,9,5,3,3,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1643-4030-14-RVRE,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,4,4,21,21,21,21,21,21,23,21,21,21,19,19,18,18,19,14,14,12,12,12,12,12,9,5,3,3,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2017-4039-0-R1VRE,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,4,4,21,21,21,21,21,21,21,21,21,21,19,19,18,18,19,14,14,12,12,12,12,12,9,5,3,3,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2312-4041-14-RVRE,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,4,4,21,21,21,21,21,21,21,21,21,21,19,19,18,18,19,14,14,12,12,12,12,12,9,5,3,3,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3963-3061-0-GVRE,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,4,4,21,21,21,21,21,21,21,21,21,21,19,19,18,18,19,14,14,12,12,12,12,12,9,5,3,3,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1739-6010-0-RVRE,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,4,4,19,19,19,19,19,19,19,19,19,19,25,25,20,20,20,14,14,12,12,12,12,12,9,5,3,3,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7500-6059-14-GVRE,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,4,4,19,19,19,19,19,19,19,19,19,19,25,25,20,20,20,14,14,12,12,12,12,12,9,5,3,3,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
692-2014-0-GVRE,44,44,44,46,46,46,46,46,46,46,47,46,46,298,46,46,46,46,46,46,46,46,46,46,46,46,46,46,77,44,44,44,46,46,47,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,44,47,46,46,46,46,46,46,46,46,46,46,46,46,46,44,44,298,46,46,298,46,46,46,46,46,46,46,46,46,46,47,46,46,46,47,296,298,47,44,47,47,18,18,18,18,18,18,18,18,18,18,20,20,318,318,19,13,13,55,11,11,12,11,9,6,3,3,3,1,216,218,48,48,48,48,48,48,48,48,48,48,199,29,29,29,29,29,29,48,29,29,29,29,29,29,74,74,277,74,74,94,144,74
850-2015-0-RVRE,44,44,44,46,46,46,46,46,46,46,47,46,46,298,46,46,46,46,46,46,46,46,46,46,46,46,46,46,77,44,44,44,46,46,47,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,44,47,46,46,46,46,46,46,46,46,46,46,46,46,46,44,44,298,46,46,298,46,46,46,46,46,46,46,46,46,46,47,46,46,46,47,296,298,47,44,47,47,18,18,18,18,18,18,18,18,18,18,20,20,318,319,19,13,13,55,11,11,12,11,9,6,3,3,3,1,216,218,48,48,48,48,48,48,48,48,48,48,199,29,29,29,29,29,29,48,29,29,29,29,29,29,74,74,277,74,74,94,144,74
5282-6041-14-GVRE,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,4,4,19,19,19,19,19,19,19,19,19,19,20,20,19,19,24,14,14,12,12,12,12,12,9,5,3,3,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6241-5036-0-RVRE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,14,14,14,14,14,14,14,14,14,14,14,14,13,13,14,21,14,12,12,12,12,12,7,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2395-5005-30-G2VRE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,14,14,14,14,14,14,14,14,14,14,14,14,13,13,14,14,25,12,12,12,12,12,7,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3687-D049-1-G-TIPmvre,43,43,43,43,43,43,43,43,43,43,43,43,43,45,43,43,43,43,43,43,43,43,43,43,43,43,43,43,45,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,45,43,43,45,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,45,45,43,43,44,44,12,12,12,12,12,12,12,12,12,12,12,12,55,55,12,12,12,63,12,12,12,12,7,3,3,3,3,1,26,26,44,44,44,44,44,44,44,44,44,44,26,10,10,10,10,10,10,10,10,10,10,10,10,10,25,25,25,25,25,25,25,25
1812-E055-1-R-TIPmvre,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,12,12,12,12,12,12,12,12,12,12,12,12,11,11,12,12,12,12,12,12,12,12,7,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3407-E087-14-R-TIPmvre,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,12,12,12,12,12,12,12,12,12,12,12,12,11,11,12,12,12,12,12,13,12,12,7,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3470-E088-30-R-TIPmvre,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,2,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,12,7,4,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3511-E104-14-G-TIPmvre,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,12,12,12,12,12,12,12,12,12,12,12,12,11,11,12,12,12,12,12,12,12,12,7,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1964-B008-1-G-TIPmvre,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,2,4,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,7,7,7,7,7,7,17,5,3,3,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3828-L019-14-G-TIPmvre,1,1,1,1,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,4,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,2,4,3,1,3,3,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5,3,3,3,3,3,4,3,5,12,5,5,5,1,2,4,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4
6299-6052-0-GVRE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,27,27,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
7209-6060-0-RVRE-EMPTY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,27,27,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
8117-4125-0-RVRE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,27,27,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
3902-H020-1-G-TIPmvre,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
1214-J006-60-R-TIPmvre,29,30,32,34,32,32,47,51,51,51,52,50,50,239,51,51,47,48,29,30,30,33,30,32,32,33,32,32,60,32,32,32,32,32,30,29,29,30,30,30,30,30,32,32,29,29,29,32,32,29,29,30,29,29,30,32,32,29,33,31,32,30,29,32,29,33,29,30,30,30,222,30,30,222,29,30,29,30,29,32,29,32,29,32,33,29,29,29,30,222,219,30,28,29,29,1,1,1,1,1,1,1,1,1,1,1,1,216,216,1,1,1,26,1,1,2,1,1,2,1,1,1,3,18992,18980,17578,17579,17583,17577,17575,17579,17577,17577,17582,17578,18785,6394,6394,6394,6395,6393,6394,6386,6397,6396,6397,6395,6396,6390,5259,5286,5401,5286,5286,5264,5272,5291
3220-4053-0-RVRE,29,30,32,34,34,34,49,53,53,53,54,52,52,241,53,53,49,50,31,32,32,35,32,34,34,35,34,34,62,32,32,32,34,34,32,31,31,32,32,32,32,32,34,34,31,31,31,34,34,31,31,32,31,29,32,34,34,31,35,33,34,32,31,34,31,35,31,32,30,30,224,32,32,224,31,32,31,32,31,34,31,34,31,34,35,31,31,31,32,222,221,32,28,31,31,3,3,3,3,3,3,3,3,3,3,3,3,218,218,3,1,1,26,1,1,2,1,3,4,1,1,1,3,18980,19012,17580,17579,17587,17579,17577,17583,17581,17577,17583,17582,18787,6398,6398,6398,6399,6397,6398,6389,6400,6399,6400,6398,6399,6393,5263,5290,5405,5290,5290,5266,5276,5295
1238-K002-240-R-TIPmvre,46,46,49,50,49,49,64,67,68,68,68,67,67,71,67,67,64,64,46,47,47,49,46,49,49,50,49,49,50,49,49,49,49,49,46,46,46,46,46,46,46,46,48,48,46,46,46,49,49,46,46,46,46,46,47,49,49,46,49,48,49,46,46,49,46,49,46,47,47,47,54,47,47,51,46,46,46,47,46,49,46,49,46,49,50,46,46,46,47,53,51,46,45,46,46,1,1,1,1,1,1,1,1,1,1,1,1,48,48,1,1,1,44,1,1,2,1,1,2,1,1,1,3,17578,17580,17692,17680,17685,17680,17675,17681,17673,17672,17676,17655,17595,5999,5999,6000,6000,5998,6000,5998,6002,6001,6002,6000,6001,5999,4826,4851,4837,4851,4852,4845,4837,4851
352-K001-60-G-TIPmvre,46,46,49,50,49,49,64,67,68,68,68,67,67,71,67,67,64,64,46,47,47,49,46,49,49,50,49,49,50,49,49,49,49,49,46,46,46,46,46,46,46,46,48,48,46,46,46,49,49,46,46,46,46,46,47,49,49,46,49,48,49,46,46,49,46,49,46,47,47,47,54,47,47,51,46,46,46,47,46,49,46,49,46,49,50,46,46,46,47,53,51,46,45,46,46,1,1,1,1,1,1,1,1,1,1,1,1,48,48,1,1,1,44,1,1,2,1,1,2,1,1,1,3,17579,17579,17680,17689,17683,17681,17674,17678,17672,17671,17676,17654,17592,5999,5999,6000,6000,5998,6000,5998,6002,6001,6002,6000,6001,5999,4824,4849,4835,4849,4850,4843,4835,4849
3366-F050-14-G-VRE-TIP,46,46,49,50,49,49,64,67,68,68,68,67,67,71,67,67,64,64,46,47,47,49,46,49,49,50,49,49,50,49,49,49,49,49,46,46,46,46,46,46,46,46,48,48,46,46,46,49,49,46,46,46,46,46,47,49,49,46,49,48,49,46,46,49,46,49,46,47,47,47,54,47,47,51,46,46,46,47,46,49,46,49,46,49,50,46,46,46,47,53,51,46,45,46,46,1,1,1,1,1,1,1,1,1,1,1,1,48,48,1,1,1,44,1,1,2,1,1,2,1,1,1,3,17583,17587,17685,17683,17709,17696,17694,17687,17680,17677,17682,17662,17600,6001,6001,6002,6002,6000,6002,6000,6004,6003,6004,6002,6003,6001,4826,4853,4839,4853,4854,4845,4837,4853
3367-F050-14-R-VRE-TIP,46,46,49,50,49,49,64,67,68,68,68,67,67,71,67,67,64,64,46,47,47,49,46,49,49,50,49,49,50,49,49,49,49,49,46,46,46,46,46,46,46,46,48,48,46,46,46,49,49,46,46,46,46,46,47,49,49,46,49,48,49,46,46,49,46,49,46,47,47,47,54,47,47,51,46,46,46,47,46,49,46,49,46,49,50,46,46,46,47,53,51,46,45,46,46,1,1,1,1,1,1,1,1,1,1,1,1,48,48,1,1,1,44,1,1,2,1,1,2,1,1,1,3,17577,17579,17680,17681,17696,17697,17688,17679,17672,17671,17675,17655,17592,5998,5998,5999,5999,5997,5999,5997,6001,6000,6001,5999,6000,5998,4825,4850,4836,4850,4851,4844,4836,4850
3447-F050-30-G-VRE-TIP,46,46,49,50,49,49,64,67,68,68,68,67,67,71,67,67,64,64,46,47,47,49,46,49,49,50,49,49,50,49,49,49,49,49,46,46,46,46,46,46,46,46,48,48,46,46,46,49,49,46,46,46,46,46,47,49,49,46,49,48,49,46,46,49,46,49,46,47,47,47,54,47,47,51,46,46,46,47,46,49,46,49,46,49,50,46,46,46,47,53,51,46,45,46,46,1,1,1,1,1,1,1,1,1,1,1,1,48,48,1,1,1,44,1,1,2,1,1,2,1,1,1,3,17575,17577,17675,17674,17694,17688,17695,17678,17669,17669,17673,17651,17590,6000,6000,6001,6001,5999,6001,5999,6003,6002,6003,6001,6002,6000,4822,4849,4835,4849,4850,4841,4833,4849
4-K003-1-G-TIPmvre,46,46,49,50,49,49,64,67,68,68,68,67,67,71,67,67,64,64,46,47,47,49,46,49,49,50,49,49,50,49,49,49,49,49,46,46,46,46,46,46,46,46,48,48,46,46,46,49,49,46,46,46,46,46,47,49,49,46,49,48,49,46,46,49,46,49,46,47,47,47,54,47,47,51,46,46,46,47,46,49,46,49,46,49,50,46,46,46,47,53,51,46,45,46,46,1,1,1,1,1,1,1,1,1,1,1,1,48,48,1,1,1,44,1,1,2,1,1,2,1,1,1,3,17579,17583,17681,17678,17687,17679,17678,17689,17675,17673,17677,17657,17596,5999,5999,6000,6000,5998,6000,5998,6002,6001,6002,6000,6001,5999,4824,4851,4837,4851,4852,4843,4835,4851
