,MRSA_jail_100,MRSA_jail_195,MRSA_jail_37,MRSA_jail_95,MRSA_jail_536,MRSA_jail_282,MRSA_jail_233,MRSA_jail_46,MRSA_jail_581,MRSA_jail_36,MRSA_jail_539,MRSA_jail_128,MRSA_jail_187,MRSA_jail_132,MRSA_jail_543,MRSA_jail_208,MRSA_jail_262,MRSA_jail_535,MRSA_jail_531,MRSA_jail_30,MRSA_jail_284,MRSA_jail_285,MRSA_jail_43,MRSA_jail_537,MRSA_jail_560,MRSA_jail_89,MRSA_jail_213,MRSA_jail_256,MRSA_jail_281,MRSA_jail_60,MRSA_jail_561,MRSA_jail_201,MRSA_jail_251,MRSA_jail_224,MRSA_jail_107,MRSA_jail_152,MRSA_jail_2,MRSA_jail_147,MRSA_jail_164,MRSA_jail_25,MRSA_jail_196,MRSA_jail_47,MRSA_jail_92,MRSA_jail_179,MRSA_jail_40,MRSA_jail_74,MRSA_jail_559,MRSA_jail_230,MRSA_jail_111,MRSA_jail_190,MRSA_jail_525,MRSA_jail_149,MRSA_jail_163,MRSA_jail_86,MRSA_jail_169,MRSA_jail_520,MRSA_jail_77,MRSA_jail_103,MRSA_jail_136,MRSA_jail_205,MRSA_jail_161,MRSA_jail_109,MRSA_jail_118,MRSA_jail_13,MRSA_jail_211,MRSA_jail_225,MRSA_jail_29,MRSA_jail_10,MRSA_jail_231,MRSA_jail_188,MRSA_jail_254,MRSA_jail_234,MRSA_jail_236,MRSA_jail_518,MRSA_jail_261,MRSA_jail_28,MRSA_jail_24,MRSA_jail_174,MRSA_jail_239,MRSA_jail_112,MRSA_jail_19,MRSA_jail_181,MRSA_jail_274,MRSA_jail_170,MRSA_jail_521,MRSA_jail_160,MRSA_jail_268,MRSA_jail_229,MRSA_jail_58,MRSA_jail_59,MRSA_jail_135,MRSA_jail_16,MRSA_jail_155,MRSA_jail_221,MRSA_jail_150,MRSA_jail_96,MRSA_jail_590,MRSA_jail_114,MRSA_jail_148,MRSA_jail_63,MRSA_jail_1,MRSA_jail_157,MRSA_jail_235,MRSA_jail_241,MRSA_jail_258,MRSA_jail_534,MRSA_jail_247,MRSA_jail_582,MRSA_jail_158,MRSA_jail_528,MRSA_jail_61,MRSA_jail_167,MRSA_jail_200,MRSA_jail_557,MRSA_jail_524,MRSA_jail_5,MRSA_jail_156,MRSA_jail_276,MRSA_jail_172,MRSA_jail_80,MRSA_jail_523,MRSA_jail_193,MRSA_jail_139,MRSA_jail_27,MRSA_jail_55,MRSA_jail_283,MRSA_jail_197,MRSA_jail_26,MRSA_jail_569,MRSA_jail_162,MRSA_jail_227,MRSA_jail_145,MRSA_jail_522,MRSA_jail_587,MRSA_jail_87,MRSA_jail_115,MRSA_jail_240,MRSA_jail_214,MRSA_jail_232,MRSA_jail_575,MRSA_jail_218,MRSA_jail_263,MRSA_jail_130,MRSA_jail_209,MRSA_jail_33,MRSA_jail_84,MRSA_jail_591,MRSA_jail_180,MRSA_jail_66
MRSA_jail_201,6338,6338,6340,6340,6342,6339,6293,6292,6295,6244,6247,6381,6379,6380,6380,6325,6380,6380,6378,6334,6333,6329,6319,6405,6406,6615,6692,6674,6691,6695,6653,14467,12006,365,200,199,199,191,191,191,191,191,191,191,191,192,185,70,8,5,5,3,1,1,1,2,1,1,1,1,2,2,2,2,1,1,1,2,3,3,4,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,0,0,1,1,2,1,1,1,1,3,1,1,1,2,2,2,2,3,4,2,2,3,2,1,1,1,1,1,2,1,2,3,1,2,1,1,1,2,1,1,1,1,1,2,2,2,3,1,1,1,1,3,1,1,3,3,1,1,1,1,3
MRSA_jail_251,7435,7435,7439,7437,7439,7437,7392,7388,7393,7353,7356,7461,7459,7460,7461,7405,7460,7461,7459,7414,7459,7454,7446,7478,7480,6541,6633,6623,6626,6623,6616,12006,14450,285,177,176,176,179,179,179,179,179,179,179,179,180,167,56,7,6,5,3,1,1,1,2,1,1,1,1,2,2,2,3,2,2,2,3,4,5,2,2,2,2,2,2,3,3,3,2,2,3,4,3,3,2,2,1,0,0,1,1,2,1,1,1,1,3,1,1,1,2,2,2,2,4,3,3,2,1,1,1,1,1,1,1,2,1,2,1,1,3,2,1,1,1,1,2,2,1,1,3,2,2,3,1,1,1,1,2,1,1,2,2,1,1,1,2,3
MRSA_jail_224,287,287,287,287,287,287,287,287,433,278,278,335,335,335,335,335,334,335,335,335,273,273,273,376,376,273,274,272,272,272,271,365,285,986,277,277,277,194,194,194,194,194,194,194,194,193,301,72,6,5,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,6,2,1,1,15,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MRSA_jail_107,179,179,179,179,179,179,179,179,255,180,180,190,190,190,190,190,189,190,190,190,179,179,179,231,231,179,179,178,178,178,179,200,177,277,718,668,668,285,285,285,285,285,285,285,285,285,152,60,6,5,5,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,1,1,1,0,0,1,10,1,1,1,12,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1
MRSA_jail_152,178,178,178,178,178,178,178,178,254,179,179,189,189,189,189,189,188,189,189,189,178,178,178,230,230,178,178,177,177,177,178,199,176,277,668,724,692,285,285,285,285,285,285,285,285,285,152,60,6,5,5,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,1,1,1,0,0,1,10,1,1,1,12,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1
MRSA_jail_2,178,178,178,178,178,178,178,178,254,179,179,189,189,189,189,189,188,189,189,189,178,178,178,230,230,178,178,177,177,177,178,199,176,277,668,692,706,285,285,285,285,285,285,285,285,285,152,60,6,5,5,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,1,1,1,0,0,1,10,1,1,1,12,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1
MRSA_jail_147,192,192,192,192,192,192,192,192,192,189,189,203,203,203,203,203,202,203,203,203,182,182,182,195,195,182,183,181,181,181,182,191,179,194,285,285,285,510,500,500,500,500,446,445,445,440,157,59,6,5,5,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,0,0,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,1,1,1,1,1
MRSA_jail_164,192,192,192,192,192,192,192,192,192,189,189,203,203,203,203,203,202,203,203,203,182,182,182,195,195,182,183,181,181,181,182,191,179,194,285,285,285,500,513,502,500,500,446,445,445,440,157,59,6,5,5,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,0,0,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,1,1,1,1,1
MRSA_jail_25,192,192,192,192,192,192,192,192,192,189,189,203,203,203,203,203,202,203,203,203,182,182,182,195,195,182,183,181,181,181,182,191,179,194,285,285,285,500,502,506,500,500,446,445,445,440,157,59,6,5,5,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,0,0,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,1,1,1,1,1
MRSA_jail_196,193,193,193,193,193,193,193,193,193,190,190,204,204,204,204,204,203,204,204,204,183,183,183,196,196,182,183,181,181,181,182,191,179,194,285,285,285,500,500,500,511,500,446,445,445,440,157,59,6,5,5,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,0,0,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,1,1,1,1,1
MRSA_jail_47,192,192,192,192,192,192,192,192,192,189,189,203,203,203,203,203,202,203,203,203,182,182,182,195,195,182,183,181,181,181,182,191,179,194,285,285,285,500,500,500,500,505,446,445,445,440,157,59,6,5,5,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,0,0,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,1,1,1,1,1
MRSA_jail_92,192,192,192,192,192,192,192,192,192,189,189,203,203,203,203,203,202,203,203,203,182,182,182,195,195,182,182,180,180,180,182,191,179,194,285,285,285,446,446,446,446,446,526,445,445,440,157,59,6,5,5,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,0,0,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,1,1,1,1,1
MRSA_jail_179,192,192,192,192,192,192,192,192,192,189,189,203,203,203,203,204,202,203,203,203,182,182,182,195,195,181,182,180,180,180,182,191,179,194,285,285,285,445,445,445,445,445,445,503,470,440,157,59,6,5,5,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,0,0,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,1,1,1,1,1
MRSA_jail_40,192,192,192,192,192,192,192,192,192,189,189,203,203,203,203,204,202,203,203,203,182,182,182,195,195,182,183,181,181,181,183,191,179,194,285,285,285,445,445,445,445,445,445,470,499,440,157,59,6,5,5,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,0,0,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,3,2,2,1,1,1,2,1
MRSA_jail_74,192,192,192,192,192,192,192,192,192,189,189,203,203,203,203,203,202,203,203,203,182,182,182,195,196,181,182,180,180,180,183,192,180,193,285,285,285,440,440,440,440,440,440,440,440,516,157,59,6,5,5,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,1,1,1,1,1
MRSA_jail_559,158,158,158,158,158,158,158,158,158,156,156,198,198,198,198,198,198,198,198,198,154,154,153,221,222,156,157,155,155,155,155,185,167,301,152,152,152,157,157,157,157,157,157,157,157,157,639,62,6,5,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
MRSA_jail_230,58,58,58,58,58,58,58,58,58,72,72,76,76,76,76,76,76,76,76,76,84,84,58,63,63,87,61,60,60,60,59,70,56,72,60,60,60,59,59,59,59,59,59,59,59,59,62,268,6,5,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,0,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MRSA_jail_111,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,8,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,110,5,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MRSA_jail_190,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,64,9,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MRSA_jail_525,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,87,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MRSA_jail_149,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MRSA_jail_163,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,70,35,13,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MRSA_jail_86,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,55,13,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MRSA_jail_169,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,80,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MRSA_jail_520,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,77,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MRSA_jail_77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MRSA_jail_103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,66,17,17,17,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1
MRSA_jail_136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,88,59,19,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1
MRSA_jail_205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,59,90,19,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1
MRSA_jail_161,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,19,19,106,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1
MRSA_jail_109,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,61,32,18,18,18,18,17,17,14,9,9,9,9,9,9,9,9,9,7,7,9,7,7,7,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,1,1,1,1,1
MRSA_jail_118,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,32,80,18,18,18,18,17,17,14,9,9,9,9,9,9,9,9,9,7,7,9,7,7,7,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,1,1,1,1,1
MRSA_jail_13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,1,1,1,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,18,18,66,46,46,46,17,17,14,9,9,9,9,9,9,9,9,9,7,7,9,7,7,7,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,1,2,1,1,1
MRSA_jail_211,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,18,18,46,93,49,49,17,17,14,9,9,9,9,9,9,9,9,9,7,7,9,7,7,7,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,1,2,1,1,2
MRSA_jail_225,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,18,18,46,49,83,54,17,17,14,9,9,9,9,9,9,9,9,9,7,7,9,7,7,7,6,6,6,5,5,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,1,2,1,1,1
MRSA_jail_29,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,18,18,46,49,54,79,17,17,14,9,9,9,9,9,9,9,9,9,7,7,9,7,7,7,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,1,2,1,1,1
MRSA_jail_10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,17,17,17,17,17,17,57,55,14,9,9,9,9,9,9,9,9,9,7,7,10,7,7,7,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,1,1,1,1,1
MRSA_jail_231,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,3,3,3,3,3,3,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,17,17,17,17,17,17,55,68,14,9,9,9,9,9,9,9,9,9,7,7,10,7,7,7,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,1,1,1,1,1
MRSA_jail_188,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,1,1,1,1,1,1,3,5,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,14,14,14,14,14,14,14,14,70,9,9,9,9,9,9,9,9,9,7,7,9,7,7,7,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,1,1,1,1,1
MRSA_jail_254,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,1,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,9,9,9,9,9,9,9,9,9,98,9,9,9,9,9,9,9,9,7,7,9,7,7,7,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,8,7,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,1,1,2,1,1
