,MRSA_jail_100,MRSA_jail_195,MRSA_jail_37,MRSA_jail_95,MRSA_jail_536,MRSA_jail_282,MRSA_jail_233,MRSA_jail_46,MRSA_jail_581,MRSA_jail_36,MRSA_jail_539,MRSA_jail_128,MRSA_jail_187,MRSA_jail_132,MRSA_jail_543,MRSA_jail_208,MRSA_jail_262,MRSA_jail_535,MRSA_jail_531,MRSA_jail_30,MRSA_jail_284,MRSA_jail_285,MRSA_jail_43,MRSA_jail_537,MRSA_jail_560,MRSA_jail_89,MRSA_jail_213,MRSA_jail_256,MRSA_jail_281,MRSA_jail_60,MRSA_jail_561,MRSA_jail_201,MRSA_jail_251,MRSA_jail_224,MRSA_jail_107,MRSA_jail_152,MRSA_jail_2,MRSA_jail_147,MRSA_jail_164,MRSA_jail_25,MRSA_jail_196,MRSA_jail_47,MRSA_jail_92,MRSA_jail_179,MRSA_jail_40,MRSA_jail_74,MRSA_jail_559,MRSA_jail_230,MRSA_jail_111,MRSA_jail_190,MRSA_jail_525,MRSA_jail_149,MRSA_jail_163,MRSA_jail_86,MRSA_jail_169,MRSA_jail_520,MRSA_jail_77,MRSA_jail_103,MRSA_jail_136,MRSA_jail_205,MRSA_jail_161,MRSA_jail_109,MRSA_jail_118,MRSA_jail_13,MRSA_jail_211,MRSA_jail_225,MRSA_jail_29,MRSA_jail_10,MRSA_jail_231,MRSA_jail_188,MRSA_jail_254,MRSA_jail_234,MRSA_jail_236,MRSA_jail_518,MRSA_jail_261,MRSA_jail_28,MRSA_jail_24,MRSA_jail_174,MRSA_jail_239,MRSA_jail_112,MRSA_jail_19,MRSA_jail_181,MRSA_jail_274,MRSA_jail_170,MRSA_jail_521,MRSA_jail_160,MRSA_jail_268,MRSA_jail_229,MRSA_jail_58,MRSA_jail_59,MRSA_jail_135,MRSA_jail_16,MRSA_jail_155,MRSA_jail_221,MRSA_jail_150,MRSA_jail_96,MRSA_jail_590,MRSA_jail_114,MRSA_jail_148,MRSA_jail_63,MRSA_jail_1,MRSA_jail_157,MRSA_jail_235,MRSA_jail_241,MRSA_jail_258,MRSA_jail_534,MRSA_jail_247,MRSA_jail_582,MRSA_jail_158,MRSA_jail_528,MRSA_jail_61,MRSA_jail_167,MRSA_jail_200,MRSA_jail_557,MRSA_jail_524,MRSA_jail_5,MRSA_jail_156,MRSA_jail_276,MRSA_jail_172,MRSA_jail_80,MRSA_jail_523,MRSA_jail_193,MRSA_jail_139,MRSA_jail_27,MRSA_jail_55,MRSA_jail_283,MRSA_jail_197,MRSA_jail_26,MRSA_jail_569,MRSA_jail_162,MRSA_jail_227,MRSA_jail_145,MRSA_jail_522,MRSA_jail_587,MRSA_jail_87,MRSA_jail_115,MRSA_jail_240,MRSA_jail_214,MRSA_jail_232,MRSA_jail_575,MRSA_jail_218,MRSA_jail_263,MRSA_jail_130,MRSA_jail_209,MRSA_jail_33,MRSA_jail_84,MRSA_jail_591,MRSA_jail_180,MRSA_jail_66
MRSA_jail_284,14148,14146,14149,14147,14149,14149,14088,14091,14096,13973,13968,14183,14182,14184,14184,14127,14184,14180,14178,14125,14431,14425,14187,14214,14215,6662,6696,6694,6694,6693,6575,6232,7340,273,180,179,179,183,183,183,184,183,183,183,183,183,156,87,12,9,9,6,7,6,6,7,5,1,1,1,2,3,3,2,2,2,2,3,4,3,2,1,1,2,1,1,1,1,3,1,1,2,2,1,1,3,2,1,1,1,2,1,1,2,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,3,2,1,1,2,1,1,1,1,1,1,1,1,3,1,2,2,3,5,3,4,1,1,1,1,1,1,1,5,5,6,5,5,5,6
MRSA_jail_285,14145,14141,14144,14142,14144,14145,14083,14088,14091,13971,13964,14178,14179,14181,14178,14122,14179,14174,14172,14119,14425,14426,14187,14209,14209,6660,6692,6690,6692,6689,6571,6228,7335,273,180,179,179,183,183,183,184,183,183,183,183,183,156,87,12,9,9,6,7,6,6,7,5,1,1,1,2,3,3,2,2,2,2,3,4,3,2,1,1,2,1,1,1,1,3,1,1,2,2,1,1,3,2,1,1,1,2,1,1,2,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,3,2,1,1,2,1,1,1,1,1,1,1,1,3,1,2,2,3,5,3,4,1,1,1,1,1,1,1,5,5,6,5,5,5,6
MRSA_jail_43,14129,14122,14121,14125,14123,14122,14060,14072,14069,13956,13945,14159,14160,14162,14157,14099,14158,14154,14151,14099,14187,14187,14389,14188,14188,6597,6673,6669,6673,6671,6556,6217,7326,273,180,179,179,183,183,183,184,183,183,183,183,183,155,62,12,9,9,6,7,6,7,7,5,1,1,1,2,3,3,2,2,2,2,3,4,3,2,1,1,2,1,1,1,1,3,1,1,2,2,1,1,3,2,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,3,2,1,1,2,1,1,1,1,1,1,1,1,3,1,2,2,3,5,3,4,1,1,1,1,1,1,1,5,5,6,5,5,5,6
MRSA_jail_537,14161,14164,14161,14160,14165,14161,14100,14105,14110,13982,13983,14248,14247,14249,14256,14192,14254,14250,14248,14192,14214,14209,14188,14643,14515,6620,6698,6696,6696,6696,6583,6303,7357,374,231,230,230,196,196,196,197,196,196,196,196,196,221,67,12,9,9,6,7,6,6,8,5,1,1,1,2,4,4,3,3,3,3,4,5,4,3,2,2,3,2,2,2,2,4,2,2,3,3,2,2,3,2,1,1,1,2,1,1,1,1,2,1,3,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,3,3,1,1,2,1,1,1,1,1,1,1,1,3,1,2,2,3,5,3,4,1,1,1,1,1,1,1,6,6,6,5,5,5,6
MRSA_jail_560,14161,14161,14162,14160,14163,14161,14100,14104,14110,13982,13979,14248,14248,14249,14254,14192,14250,14247,14248,14192,14215,14209,14188,14515,14705,6620,6698,6696,6696,6696,6581,6304,7359,374,231,230,230,196,196,196,197,196,196,196,196,197,222,67,12,9,9,6,7,6,6,7,5,1,1,1,2,4,4,3,3,3,3,4,5,4,3,2,2,3,2,2,2,2,4,2,2,3,3,2,2,3,2,1,1,1,2,1,1,1,1,2,1,3,1,1,1,1,1,1,1,3,1,1,1,1,2,1,2,2,3,2,1,1,2,1,1,1,1,1,1,1,1,3,1,2,2,3,5,3,4,1,1,1,1,2,1,1,6,6,6,5,5,5,6
MRSA_jail_89,6600,6604,6601,6601,6603,6601,6600,6600,6603,6545,6548,6616,6613,6614,6617,6563,6617,6615,6615,6615,6662,6660,6597,6620,6620,13978,13744,13642,13671,13667,7083,6506,6436,272,179,178,178,182,182,182,182,182,182,181,182,181,157,90,11,9,9,6,6,5,5,7,5,1,1,1,2,1,1,1,1,1,1,2,3,1,1,1,1,1,2,1,1,1,2,1,1,3,2,1,3,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,2,2,2,2,2,2,3,3,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1,1,1,1,1,1,1,6,6,6,5,5,5,5
MRSA_jail_213,6677,6681,6678,6678,6680,6678,6631,6631,6634,6623,6626,6693,6690,6691,6694,6640,6694,6692,6692,6646,6696,6692,6673,6698,6698,13744,13993,13753,13782,13775,7115,6580,6525,272,179,178,178,182,182,182,182,182,181,181,182,181,157,65,11,9,9,6,6,5,5,7,5,2,1,1,2,1,1,1,1,1,1,2,3,1,1,1,1,1,2,1,1,1,3,1,1,3,2,1,3,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,2,2,2,2,2,2,3,3,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1,1,1,1,1,1,1,6,6,6,5,5,5,5
MRSA_jail_256,6674,6678,6677,6675,6679,6677,6630,6628,6633,6619,6624,6692,6689,6690,6693,6639,6693,6691,6691,6645,6694,6690,6669,6696,6696,13642,13753,14003,13925,13921,7100,6564,6517,271,178,177,177,181,181,181,181,181,180,180,181,180,156,64,11,9,9,6,6,5,5,7,5,2,1,1,2,1,1,1,1,1,1,2,3,1,1,1,1,1,2,1,1,1,3,1,1,3,2,1,3,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,2,2,2,2,2,2,3,3,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1,1,1,1,1,1,1,6,6,6,5,5,5,5
MRSA_jail_281,6676,6680,6677,6677,6679,6677,6630,6630,6633,6621,6624,6692,6689,6690,6693,6639,6693,6691,6691,6645,6694,6692,6673,6696,6696,13671,13782,13925,14003,13945,7115,6580,6519,271,178,177,177,181,181,181,181,181,180,180,181,180,156,64,11,9,9,6,6,5,5,7,5,2,1,1,2,1,2,1,1,1,1,2,3,1,1,1,1,1,2,1,1,1,3,1,1,3,2,1,3,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,2,2,2,2,2,2,3,3,2,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1,1,1,1,1,1,1,6,6,6,5,5,5,5
MRSA_jail_60,6676,6680,6677,6678,6678,6677,6630,6630,6632,6621,6624,6693,6690,6691,6694,6640,6694,6692,6692,6646,6693,6689,6671,6696,6696,13667,13775,13921,13945,14023,7116,6584,6516,271,178,177,177,181,181,181,181,181,180,180,181,180,156,64,11,9,9,6,6,5,5,7,5,2,1,1,2,1,1,1,1,1,1,2,3,1,1,1,1,1,2,1,1,1,3,1,1,3,2,1,3,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,2,2,2,2,2,2,3,3,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1,1,1,1,1,1,1,6,6,6,5,5,5,5
MRSA_jail_561,6565,6571,6566,6564,6568,6566,6556,6558,6562,6467,6467,6578,6576,6577,6582,6541,6581,6580,6578,6570,6575,6571,6556,6583,6581,7083,7115,7100,7115,7116,14382,6554,6520,270,179,178,178,182,182,182,182,182,182,182,183,183,156,63,11,9,9,6,6,5,5,6,5,2,1,1,2,1,1,2,1,1,1,2,3,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2,2,2,2,2,3,1,1,1,1,1,1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,1,1,1,1,2,1,1,5,5,6,5,5,5,7
MRSA_jail_201,6236,6236,6239,6238,6240,6238,6195,6192,6195,6144,6147,6279,6277,6278,6278,6226,6278,6278,6276,6234,6232,6228,6217,6303,6304,6506,6580,6564,6580,6584,6554,14193,11778,363,200,199,199,191,191,191,191,191,191,191,191,192,186,74,12,9,9,7,5,5,5,6,5,1,1,1,2,2,2,2,1,1,1,2,3,3,4,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,3,1,1,1,2,2,2,2,3,4,2,2,3,2,1,1,1,1,1,2,1,2,3,1,2,1,1,1,2,1,1,1,1,1,2,2,2,3,1,1,1,1,3,1,1,7,7,5,5,5,5,7
MRSA_jail_251,7316,7316,7320,7318,7320,7318,7276,7271,7276,7236,7239,7341,7339,7340,7341,7288,7340,7341,7339,7296,7340,7335,7326,7357,7359,6436,6525,6517,6519,6516,6520,11778,14177,284,177,176,176,179,179,179,179,179,179,179,179,180,168,60,11,10,9,7,5,5,5,6,5,1,1,1,2,2,2,3,2,2,2,3,4,5,2,2,2,2,2,2,3,3,3,2,2,3,4,3,3,2,2,1,1,1,1,1,2,1,1,1,1,3,1,1,1,2,2,2,2,4,3,3,2,1,1,1,1,1,1,1,2,1,2,1,1,3,2,1,1,1,1,2,2,1,1,3,2,2,3,1,1,1,1,2,1,1,6,6,5,5,5,6,7
MRSA_jail_224,287,287,287,287,287,287,287,287,429,278,278,335,335,335,335,335,334,335,335,335,273,273,273,374,374,272,272,271,271,271,270,363,284,968,275,275,275,193,193,193,193,193,193,193,193,192,297,76,10,9,9,6,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,15,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5
MRSA_jail_107,180,180,180,180,180,180,180,180,254,181,181,191,191,191,191,191,190,191,191,191,180,180,180,231,231,179,179,178,178,178,179,200,177,275,707,657,657,282,282,282,282,282,282,282,282,282,153,64,10,9,9,6,5,5,5,5,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,10,1,1,1,11,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,6,6,6,5,5,5,5
MRSA_jail_152,179,179,179,179,179,179,179,179,253,180,180,190,190,190,190,190,189,190,190,190,179,179,179,230,230,178,178,177,177,177,178,199,176,275,657,713,681,282,282,282,282,282,282,282,282,282,153,64,10,9,9,6,5,5,5,5,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,10,1,1,1,11,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,6,6,6,5,5,5,5
MRSA_jail_2,179,179,179,179,179,179,179,179,253,180,180,190,190,190,190,190,189,190,190,190,179,179,179,230,230,178,178,177,177,177,178,199,176,275,657,681,695,282,282,282,282,282,282,282,282,282,153,64,10,9,9,6,5,5,5,5,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,10,1,1,1,11,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,6,6,6,5,5,5,5
MRSA_jail_147,193,193,193,193,193,193,193,193,193,190,190,204,204,204,204,204,203,204,204,204,183,183,183,196,196,182,182,181,181,181,182,191,179,193,282,282,282,502,493,493,493,493,440,439,439,434,157,63,10,9,9,6,5,5,5,5,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,6,6,5,5,5,5,5
MRSA_jail_164,193,193,193,193,193,193,193,193,193,190,190,204,204,204,204,204,203,204,204,204,183,183,183,196,196,182,182,181,181,181,182,191,179,193,282,282,282,493,506,495,493,493,440,439,439,434,157,63,10,9,9,6,5,5,5,5,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,6,6,5,5,5,5,5
MRSA_jail_25,193,193,193,193,193,193,193,193,193,190,190,204,204,204,204,204,203,204,204,204,183,183,183,196,196,182,182,181,181,181,182,191,179,193,282,282,282,493,495,499,493,493,440,439,439,434,157,63,10,9,9,6,5,5,5,5,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,6,6,5,5,5,5,5
MRSA_jail_196,194,194,194,194,194,194,194,194,194,191,191,205,205,205,205,205,204,205,205,205,184,184,184,197,197,182,182,181,181,181,182,191,179,193,282,282,282,493,493,493,504,493,440,439,439,434,157,63,10,9,9,6,5,5,5,5,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,6,6,5,5,5,5,5
MRSA_jail_47,193,193,193,193,193,193,193,193,193,190,190,204,204,204,204,204,203,204,204,204,183,183,183,196,196,182,182,181,181,181,182,191,179,193,282,282,282,493,493,493,493,498,440,439,439,434,157,63,10,9,9,6,5,5,5,5,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,6,6,5,5,5,5,5
MRSA_jail_92,193,193,193,193,193,193,193,193,193,190,190,204,204,204,204,204,203,204,204,204,183,183,183,196,196,182,181,180,180,180,182,191,179,193,282,282,282,440,440,440,440,440,520,439,439,434,157,63,10,9,9,6,5,5,5,5,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,6,6,5,5,5,5,5
MRSA_jail_179,193,193,193,193,193,193,193,193,193,190,190,204,204,204,204,205,203,204,204,204,183,183,183,196,196,181,181,180,180,180,182,191,179,193,282,282,282,439,439,439,439,439,439,496,464,434,157,63,10,9,9,6,5,5,5,5,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,6,6,5,5,5,5,5
MRSA_jail_40,193,193,193,193,193,193,193,193,193,190,190,204,204,204,204,205,203,204,204,204,183,183,183,196,196,182,182,181,181,181,183,191,179,193,282,282,282,439,439,439,439,439,439,464,493,434,157,63,10,9,9,6,5,5,5,5,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,6,6,5,5,5,6,5
MRSA_jail_74,193,193,193,193,193,193,193,193,193,190,190,204,204,204,204,204,203,204,204,204,183,183,183,196,197,181,181,180,180,180,183,192,180,192,282,282,282,434,434,434,434,434,434,434,434,506,157,63,10,9,9,6,5,5,5,5,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,6,6,5,5,5,5,5
MRSA_jail_559,160,160,160,160,160,160,160,160,160,158,158,200,200,200,200,200,200,200,200,200,156,156,155,221,222,157,157,156,156,156,156,186,168,297,153,153,153,157,157,157,157,157,157,157,157,157,629,66,10,9,9,6,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,6,5
MRSA_jail_230,62,62,62,62,62,62,62,62,62,76,76,80,80,80,80,80,80,80,80,80,87,87,62,67,67,90,65,64,64,64,63,74,60,76,64,64,64,63,63,63,63,63,63,63,63,63,66,271,10,9,9,6,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5
MRSA_jail_111,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,12,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,111,9,9,6,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5
MRSA_jail_190,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,68,13,6,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5
MRSA_jail_525,9,9,9,9,9,9,9,9,9,9,9,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13,89,6,5,5,5,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5
MRSA_jail_149,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,77,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5
MRSA_jail_163,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,72,38,16,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5
MRSA_jail_86,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,38,58,16,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5
MRSA_jail_169,6,6,6,6,6,6,6,6,6,7,7,6,6,6,6,6,6,6,6,6,6,6,7,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,16,16,82,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5
MRSA_jail_520,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,6,6,6,78,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5
MRSA_jail_77,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5
MRSA_jail_103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,60,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MRSA_jail_136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,83,54,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
