,1009-2016-0-R1VRE,5067-4084-0-GVRE,1810-J012-1-G-TIPmvre,3349-F048-60-R-VRE-TIP,1030-E028-1-O-TIPmvre,1201-6005-0-GVRE,1523-3033-0-GVRE,2427-4042-30-RVRE,3421-E085-30-G-TIPmvre,6773-4106-0-GVRE,6994-4073-120-HVRE,8638-6066-0-GVRE,8805-1121-0-RVRE,5745-3096-0-GVRE,4783-3081-0-RVRE,7763-4119-0-GVRE,6071-3100-0-RVRE,9573-3160-14-RVRE,2565-5010-0-GVRE,1969-E060-1-G-TIPmvre,3238-E079-1-G-TIPmvre,7605-4117-0-HVRE,9378-3164-0-GVRE,3254-F047-14-G-TIPmvre,3982-F070-1-F-TIPmvre,3556-F057-1-G-TIPmvre,3993-E116-14-R-TIPmvre,315-4007-0-GVRE,12-3002-0-RVRE,1157-3026-0-RVRE,358-3009-14-HVRE,5182-3089-0-RVRE,3429-F034-240-G-TIPmvre,3043-J015-1-G-TIPmvre,177-3007-14-RVRE,1784-G009-120-U-VRE-TIP,28-A002-1-G-TIPmvre,1933-L010-1-G-TIPmvre,3302-E081-1-G-TIPmvre,292-F002-1-G-TIPmvre,3485-E103-1-G-TIPmvre,3668-E110-1-G-TIPmvre,2846-4047-0-GVRE,950-3024-0-RVRE,3567-3050-30-R1VRE,6825-3107-0-RVRE,3735-J027-1-R-TIPmvre,3936-E115-1-N-TIPmmrsa,3995-4065-30-GVRE,5087-6042-0-RVRE,3951-2040-0-RVRE,4232-1070-0-R1VRE,3871-E114-1-R-TIPmvre,3444-E095-1-R-TIPmvre,4916-5026-30-GVRE,295-E005-14-R-TIPmvre,2593-3042-14-RVRE,519-1016-0-RVRE,1864-6011-0-RVRE,2849-4048-0-RVRE,4893-2046-0-GVRE,30-1004-14-HVRE,3934-F068-1-R-TIPmvre,1885-F033-1-G-TIPmvre,1798-F029-1-R-TIPmvre,604-4008-14-RVRE,984-F014-1-G-TIPmvre,3640-F062-1-O-TIPmvre,1783-D030-1-R-TIPmvre,2063-K016-1-G-TIPmvre,3252-F045-30-G-TIPmvre,3671-J024-1-R-TIPmvre,3891-A018-1-G-TIPmvre,1565-1035-0-GVRE,501-4010-0-HVRE,9076-6068-0-RVRE,5701-2058-0-GVRE,8517-3146-0-GVRE,1432-E039-1-G-TIPmvre,507-E016-1-F-TIPmvre,508-L001-60-G-TIPmvre,514-E013-14-R-VRE-TIP,681-L003-30-G-TIPmvre,513-E013-14-G-VRE-TIP,682-E013-DC-G-VRE-TIP,3505-F055-14-R-TIPmvre,3901-F066-14-G-TIPmvre,1519-B006-30-G-TIPmvre,3419-D045-14-G-TIPmvre,3471-F053-1-G-TIPmvre,6940-3111-0-RVRE,853-5001-0-RVRE,6842-4101-30-RVRE,3983-J022-240-G-TIPmvre,4477-1075-0-RVRE,1205-6006-0-RVRE,1826-4032-14-R1VRE,187-4002-30-RVRE,1325-4024-0-RVRE,2313-4043-0-RVRE,4785-3083-0-GVRE,1643-4030-14-RVRE,2017-4039-0-R1VRE,2312-4041-14-RVRE,3963-3061-0-GVRE,1739-6010-0-RVRE,7500-6059-14-GVRE,692-2014-0-GVRE,850-2015-0-RVRE,5282-6041-14-GVRE,6241-5036-0-RVRE,2395-5005-30-G2VRE,3687-D049-1-G-TIPmvre,1812-E055-1-R-TIPmvre,3407-E087-14-R-TIPmvre,3470-E088-30-R-TIPmvre,3511-E104-14-G-TIPmvre,1964-B008-1-G-TIPmvre,3828-L019-14-G-TIPmvre,6299-6052-0-GVRE,7209-6060-0-RVRE-EMPTY,8117-4125-0-RVRE,3902-H020-1-G-TIPmvre,1214-J006-60-R-TIPmvre,3220-4053-0-RVRE,1238-K002-240-R-TIPmvre,352-K001-60-G-TIPmvre,3366-F050-14-G-VRE-TIP,3367-F050-14-R-VRE-TIP,3447-F050-30-G-VRE-TIP,4-K003-1-G-TIPmvre,1750-K011-150-G-TIPmvre,19-K005-1-R-TIPmvre,31-K009-1-G-TIPmvre,3954-F065-30-G-TIPmvre,3448-F050-30-R-VRE-TIP,1551-E024-120-R-TIPmvre,579-E017-14-G-TIPmvre,3618-L016-1-R-TIPmvre,1809-F010-300-G-TIPmvre,3338-F021-360-U-TIPmvre,3733-F064-1-R-TIPmvre,3825-C019-1-G-TIPmvre,1957-4037-0-RVRE,3401-5015-0-H1VRE,3339-E083-14-G-VRE-TIP,3535-4051-30-HVRE,3889-4054-60-RVRE,6557-3102-14-GVRE,1726-E049-14-O-TIPmvre,2015-F036-14-G-TIPmvre,2186-5008-0-RVRE,2031-F038-1-G-TIPmvre,3016-E071-14-G-TIPmvre,365-J004-14-G-TIPmvre,289-F001-1-G-TIPmvre,4029-G017-1-G-TIPmvre
6842-4101-30-RVRE,48,48,48,48,48,48,48,48,48,48,48,48,48,46,48,48,48,48,48,49,48,48,49,48,48,48,48,48,48,48,51,48,48,48,48,48,48,48,48,49,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,46,48,48,46,48,48,48,59,48,48,48,48,48,48,48,48,48,48,48,47,46,48,87,48,59,3,3,3,3,3,3,3,3,3,3,3,3,45,45,3,3,3,45,3,3,3,3,4,3,3,3,3,3,28,28,46,46,46,46,46,46,46,46,46,46,28,11,11,11,11,11,11,11,11,11,11,11,11,11,29,29,28,29,29,30,30,29
3983-J022-240-G-TIPmvre,52,52,52,52,54,54,54,54,54,54,54,54,54,52,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,52,52,52,54,54,54,54,54,54,54,54,54,54,55,55,54,54,54,54,54,54,54,54,54,52,54,54,54,54,54,54,54,54,54,54,54,54,54,54,52,52,52,54,54,53,55,54,54,54,54,54,54,54,54,54,54,54,54,54,54,50,52,54,48,86,85,6,6,6,6,6,6,6,6,6,6,6,6,48,48,6,4,4,46,4,4,4,4,6,5,3,3,3,3,29,31,47,47,47,47,47,47,47,47,47,47,29,16,16,16,16,16,16,16,16,16,16,16,16,16,31,31,30,31,31,31,31,31
4477-1075-0-RVRE,52,52,52,52,54,54,54,54,54,54,54,54,54,52,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,52,55,52,54,54,54,54,54,54,54,54,54,54,55,55,54,54,54,54,54,54,54,54,54,52,54,54,54,54,54,54,54,54,54,54,54,54,54,54,52,52,52,54,54,53,55,54,54,65,54,54,54,54,54,54,54,54,54,54,54,50,52,54,59,85,104,6,6,6,6,6,6,6,6,6,6,6,6,48,48,6,4,4,46,4,4,4,4,6,5,3,3,3,3,29,31,47,47,47,47,47,47,47,47,47,47,29,16,16,16,16,16,16,16,16,16,16,16,16,16,31,31,30,31,31,31,31,31
1205-6006-0-RVRE,3,3,3,3,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,5,3,6,6,23,23,23,23,23,23,23,23,23,23,21,21,19,19,21,16,16,14,14,14,14,14,11,7,5,5,5,3,1,3,2,2,2,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
1826-4032-14-R1VRE,3,3,3,3,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,5,3,6,6,23,25,23,23,23,23,23,23,23,23,21,21,19,19,21,16,16,14,14,14,14,14,11,7,5,5,5,3,1,3,2,2,2,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
187-4002-30-RVRE,3,3,3,3,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,5,3,6,6,23,23,24,23,23,23,23,23,23,23,21,21,19,19,21,16,16,14,14,14,14,14,11,7,5,5,5,3,1,3,2,2,2,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
1325-4024-0-RVRE,3,3,3,3,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,5,3,6,6,23,23,23,25,23,23,23,23,23,23,21,21,19,19,21,16,16,14,14,14,14,14,11,7,5,5,5,3,1,3,2,2,2,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
2313-4043-0-RVRE,3,3,3,3,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,5,3,6,6,23,23,23,23,25,23,23,23,23,23,21,21,19,19,21,16,16,14,14,14,14,14,11,7,5,5,5,3,1,3,2,2,2,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
4785-3083-0-GVRE,3,3,3,3,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,5,3,6,6,23,23,23,23,23,26,23,23,23,23,21,21,19,19,21,16,16,14,14,14,14,14,11,7,5,5,5,3,1,3,2,2,2,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
1643-4030-14-RVRE,3,3,3,3,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,5,3,6,6,23,23,23,23,23,23,25,23,23,23,21,21,19,19,21,16,16,14,14,14,14,14,11,7,5,5,5,3,1,3,2,2,2,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
2017-4039-0-R1VRE,3,3,3,3,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,5,3,6,6,23,23,23,23,23,23,23,23,23,23,21,21,19,19,21,16,16,14,14,14,14,14,11,7,5,5,5,3,1,3,2,2,2,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
2312-4041-14-RVRE,3,3,3,3,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,5,3,6,6,23,23,23,23,23,23,23,23,23,23,21,21,19,19,21,16,16,14,14,14,14,14,11,7,5,5,5,3,1,3,2,2,2,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
3963-3061-0-GVRE,3,3,3,3,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,5,3,6,6,23,23,23,23,23,23,23,23,23,23,21,21,19,19,21,16,16,14,14,14,14,14,11,7,5,5,5,3,1,3,2,2,2,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
1739-6010-0-RVRE,3,3,3,3,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,5,3,6,6,21,21,21,21,21,21,21,21,21,21,27,27,21,21,22,16,16,14,14,14,14,14,11,7,5,5,5,3,1,3,2,2,2,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
7500-6059-14-GVRE,3,3,3,3,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,5,3,6,6,21,21,21,21,21,21,21,21,21,21,27,27,21,21,22,16,16,14,14,14,14,14,11,7,5,5,5,3,1,3,2,2,2,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
692-2014-0-GVRE,45,45,45,47,47,47,47,47,47,47,48,47,47,299,47,47,47,47,47,47,47,47,47,47,47,47,47,47,78,45,45,45,47,47,48,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,45,48,47,47,47,47,47,47,47,47,47,47,47,47,47,45,45,299,47,47,299,47,47,47,47,47,47,47,47,47,47,48,47,47,47,48,297,299,48,45,48,48,19,19,19,19,19,19,19,19,19,19,21,21,319,319,20,14,14,56,12,12,13,12,10,7,4,4,4,2,216,218,48,48,48,48,48,48,48,48,48,48,199,29,29,29,29,29,29,48,29,29,29,29,29,29,74,74,277,74,74,94,144,74
850-2015-0-RVRE,45,45,45,47,47,47,47,47,47,47,48,47,47,299,47,47,47,47,47,47,47,47,47,47,47,47,47,47,78,45,45,45,47,47,48,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,45,48,47,47,47,47,47,47,47,47,47,47,47,47,47,45,45,299,47,47,299,47,47,47,47,47,47,47,47,47,47,48,47,47,47,48,297,299,48,45,48,48,19,19,19,19,19,19,19,19,19,19,21,21,319,320,20,14,14,56,12,12,13,12,10,7,4,4,4,2,216,218,48,48,48,48,48,48,48,48,48,48,199,29,29,29,29,29,29,48,29,29,29,29,29,29,74,74,277,74,74,94,144,74
5282-6041-14-GVRE,3,3,3,3,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,5,3,6,6,21,21,21,21,21,21,21,21,21,21,22,22,20,20,26,16,16,14,14,14,14,14,11,7,5,5,5,3,1,3,2,2,2,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
6241-5036-0-RVRE,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,16,16,16,16,16,16,16,16,16,16,16,16,14,14,16,23,16,14,14,14,14,14,9,5,5,5,5,3,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
2395-5005-30-G2VRE,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,16,16,16,16,16,16,16,16,16,16,16,16,14,14,16,16,27,14,14,14,14,14,9,5,5,5,5,3,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
3687-D049-1-G-TIPmvre,45,45,45,45,45,45,45,45,45,45,45,45,45,46,45,45,45,45,45,45,45,45,45,45,45,45,45,45,47,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,46,45,45,46,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,46,46,45,45,46,46,14,14,14,14,14,14,14,14,14,14,14,14,56,56,14,14,14,65,14,14,14,14,9,5,5,5,5,3,26,26,45,45,45,45,45,45,45,45,45,45,26,11,11,11,11,11,11,11,11,11,11,11,11,11,26,26,25,26,26,26,26,26
1812-E055-1-R-TIPmvre,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,14,14,14,14,14,14,14,14,14,14,14,14,12,12,14,14,14,14,14,14,14,14,9,5,5,5,5,3,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
3407-E087-14-R-TIPmvre,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,14,14,14,14,14,14,14,14,14,14,14,14,12,12,14,14,14,14,14,15,14,14,9,5,5,5,5,3,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
3470-E088-30-R-TIPmvre,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3,4,4,14,14,14,14,14,14,14,14,14,14,14,14,13,13,14,14,14,14,14,14,15,14,9,6,5,5,5,3,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3
3511-E104-14-G-TIPmvre,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,14,14,14,14,14,14,14,14,14,14,14,14,12,12,14,14,14,14,14,14,14,14,9,5,5,5,5,3,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
1964-B008-1-G-TIPmvre,3,3,3,3,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,3,3,3,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,5,4,6,6,11,11,11,11,11,11,11,11,11,11,11,11,10,10,11,9,9,9,9,9,9,9,20,7,5,5,5,3,1,3,2,2,2,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
3828-L019-14-G-TIPmvre,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,6,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,6,3,5,5,3,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,6,5,7,14,7,7,7,3,2,4,3,3,3,3,3,3,3,3,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,5,5,5,5,5
6299-6052-0-GVRE,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,7,29,29,29,3,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2
7209-6060-0-RVRE-EMPTY,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,7,29,29,29,3,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2
8117-4125-0-RVRE,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,7,29,29,29,3,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2
3902-H020-1-G-TIPmvre,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,28,3,3,4,4,4,4,4,4,4,4,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,3,3
1214-J006-60-R-TIPmvre,29,30,32,34,32,32,47,51,51,51,52,50,50,239,51,51,47,48,29,30,30,33,30,32,32,33,32,32,60,32,32,32,32,32,30,29,29,30,30,30,30,30,32,32,29,29,29,32,32,29,29,30,29,29,30,32,32,29,33,31,32,30,29,32,29,33,29,30,30,30,222,30,30,222,29,30,29,30,29,32,29,32,29,32,33,29,29,29,30,222,219,30,28,29,29,1,1,1,1,1,1,1,1,1,1,1,1,216,216,1,1,1,26,1,1,2,1,1,2,1,1,1,3,19086,19074,17659,17660,17664,17658,17656,17660,17657,17657,17662,17659,18876,6406,6406,6406,6407,6405,6406,6398,6409,6408,6409,6407,6408,6402,5274,5301,5416,5301,5301,5279,5287,5307
3220-4053-0-RVRE,29,30,32,34,34,34,49,53,53,53,54,52,52,241,53,53,49,50,31,32,32,35,32,34,34,35,34,34,62,32,32,32,34,34,32,31,31,32,32,32,32,32,34,34,31,31,31,34,34,31,31,32,31,29,32,34,34,31,35,33,34,32,31,34,31,35,31,32,30,30,224,32,32,224,31,32,31,32,31,34,31,34,31,34,35,31,31,31,32,222,221,32,28,31,31,3,3,3,3,3,3,3,3,3,3,3,3,218,218,3,1,1,26,1,1,2,1,3,4,1,1,1,3,19074,19106,17661,17660,17668,17660,17658,17664,17661,17657,17663,17663,18878,6410,6410,6410,6411,6409,6410,6401,6412,6411,6412,6410,6411,6405,5278,5305,5420,5305,5305,5281,5291,5311
1238-K002-240-R-TIPmvre,47,47,50,51,50,50,65,68,69,69,69,68,68,71,68,68,65,65,47,48,48,50,47,50,50,51,50,50,51,50,50,50,50,50,47,47,47,47,47,47,47,47,49,49,47,47,47,50,50,47,47,47,47,47,48,50,50,47,50,49,50,47,47,50,47,50,47,48,48,48,54,48,48,51,47,47,47,48,47,50,47,50,47,50,51,47,47,47,48,53,51,47,46,47,47,2,2,2,2,2,2,2,2,2,2,2,2,48,48,2,2,2,45,2,2,3,2,2,3,2,2,2,4,17659,17661,17774,17762,17767,17762,17757,17763,17754,17753,17757,17737,17676,6011,6011,6012,6012,6010,6012,6010,6014,6013,6014,6012,6013,6011,4841,4866,4851,4866,4867,4860,4852,4866
352-K001-60-G-TIPmvre,47,47,50,51,50,50,65,68,69,69,69,68,68,71,68,68,65,65,47,48,48,50,47,50,50,51,50,50,51,50,50,50,50,50,47,47,47,47,47,47,47,47,49,49,47,47,47,50,50,47,47,47,47,47,48,50,50,47,50,49,50,47,47,50,47,50,47,48,48,48,54,48,48,51,47,47,47,48,47,50,47,50,47,50,51,47,47,47,48,53,51,47,46,47,47,2,2,2,2,2,2,2,2,2,2,2,2,48,48,2,2,2,45,2,2,3,2,2,3,2,2,2,4,17660,17660,17762,17771,17765,17763,17756,17760,17753,17752,17757,17736,17673,6011,6011,6012,6012,6010,6012,6010,6014,6013,6014,6012,6013,6011,4839,4864,4849,4864,4865,4858,4850,4864
